PinOut_1,PinOut_2,Voltage_1,Voltage_2,P_x,P_y,S1,dS1_dV,dPx_dV,Mode_Locked,S1_MLd
221,245,4.333333333,4.803921569,39,50,-0.1236,0.0497,8,0,#N/A
221,246,4.333333333,4.823529412,35,47,-0.1463,-0.0227,-4,0,#N/A
221,247,4.333333333,4.843137255,46,47,-0.0108,0.1355,11,0,#N/A
221,248,4.333333333,4.862745098,50,64,-0.1228,-0.112,4,0,#N/A
221,249,4.333333333,4.882352941,32,45,-0.1688,-0.046,-18,0,#N/A
221,250,4.333333333,4.901960784,41,46,-0.0575,0.1113,9,0,#N/A
221,251,4.333333333,4.921568627,32,49,-0.2099,-0.1524,-9,0,#N/A
221,252,4.333333333,4.941176471,33,52,-0.2235,-0.0136,1,0,#N/A
221,253,4.333333333,4.960784314,43,54,-0.1134,0.1101,10,0,#N/A
0,0,0,0,21,67,-0.5227,-0.4093,-22,0,#N/A
220,0,4.31372549,0,23,67,-0.4889,0.0338,2,0,#N/A
220,1,4.31372549,0.019607843,23,70,-0.5054,-0.0165,0,0,#N/A
220,2,4.31372549,0.039215686,24,68,-0.4783,0.0271,1,0,#N/A
220,3,4.31372549,0.058823529,22,71,-0.5269,-0.0486,-2,0,#N/A
220,4,4.31372549,0.078431373,18,92,-0.6727,-0.1458,-4,0,#N/A
220,5,4.31372549,0.098039216,22,73,-0.5368,0.1359,4,0,#N/A
220,6,4.31372549,0.117647059,27,66,-0.4194,0.1174,5,0,#N/A
220,7,4.31372549,0.137254902,44,50,-0.0638,0.3556,17,1,-0.0638
220,8,4.31372549,0.156862745,55,53,0.0185,0.0823,11,1,0.0185
220,9,4.31372549,0.176470588,52,48,0.04,0.0215,-3,1,0.04
220,10,4.31372549,0.196078431,49,52,-0.0297,-0.0697,-3,1,-0.0297
220,11,4.31372549,0.215686275,28,63,-0.3846,-0.3549,-21,0,#N/A
220,12,4.31372549,0.235294118,33,59,-0.2826,0.102,5,0,#N/A
220,13,4.31372549,0.254901961,47,59,-0.1132,0.1694,14,0,#N/A
220,14,4.31372549,0.274509804,38,58,-0.2083,-0.0951,-9,0,#N/A
220,15,4.31372549,0.294117647,43,54,-0.1134,0.0949,5,0,#N/A
220,16,4.31372549,0.31372549,45,61,-0.1509,-0.0375,2,0,#N/A
220,17,4.31372549,0.333333333,48,54,-0.0588,0.0921,3,0,#N/A
220,18,4.31372549,0.352941176,53,59,-0.0536,0.0052,5,0,#N/A
220,19,4.31372549,0.37254902,63,44,0.1776,0.2312,10,0,#N/A
220,20,4.31372549,0.392156863,55,46,0.0891,-0.0885,-8,0,#N/A
220,21,4.31372549,0.411764706,66,39,0.2571,0.168,11,0,#N/A
220,22,4.31372549,0.431372549,61,44,0.1619,-0.0952,-5,0,#N/A
220,23,4.31372549,0.450980392,72,34,0.3585,0.1966,11,0,#N/A
220,24,4.31372549,0.470588235,79,35,0.386,0.0275,7,0,#N/A
220,25,4.31372549,0.490196078,71,27,0.449,0.063,-8,0,#N/A
220,26,4.31372549,0.509803922,86,29,0.4957,0.0467,15,0,#N/A
220,27,4.31372549,0.529411765,80,27,0.4953,-0.0004,-6,0,#N/A
220,28,4.31372549,0.549019608,82,26,0.5185,0.0232,2,0,#N/A
220,29,4.31372549,0.568627451,93,24,0.5897,0.0712,11,0,#N/A
220,30,4.31372549,0.588235294,80,25,0.5238,-0.0659,-13,0,#N/A
220,31,4.31372549,0.607843137,90,13,0.7476,0.2238,10,0,#N/A
220,32,4.31372549,0.62745098,85,21,0.6038,-0.1438,-5,0,#N/A
220,33,4.31372549,0.647058824,90,22,0.6071,0.0033,5,0,#N/A
220,34,4.31372549,0.666666667,90,21,0.6216,0.0145,0,0,#N/A
220,35,4.31372549,0.68627451,89,22,0.6036,-0.018,-1,0,#N/A
220,36,4.31372549,0.705882353,88,18,0.6604,0.0568,-1,0,#N/A
220,37,4.31372549,0.725490196,88,21,0.6147,-0.0457,0,0,#N/A
220,38,4.31372549,0.745098039,81,22,0.5728,-0.0419,-7,0,#N/A
220,39,4.31372549,0.764705882,80,22,0.5686,-0.0042,-1,0,#N/A
220,40,4.31372549,0.784313725,79,24,0.534,-0.0346,-1,0,#N/A
220,41,4.31372549,0.803921569,82,25,0.5327,-0.0013,3,0,#N/A
220,42,4.31372549,0.823529412,71,35,0.3396,-0.1931,-11,0,#N/A
220,43,4.31372549,0.843137255,73,32,0.3905,0.0509,2,0,#N/A
220,44,4.31372549,0.862745098,68,33,0.3465,-0.044,-5,0,#N/A
220,45,4.31372549,0.882352941,70,30,0.4,0.0535,2,0,#N/A
220,46,4.31372549,0.901960784,76,20,0.5833,0.1833,6,0,#N/A
220,47,4.31372549,0.921568627,73,31,0.4038,-0.1795,-3,0,#N/A
220,48,4.31372549,0.941176471,62,33,0.3053,-0.0985,-11,0,#N/A
220,49,4.31372549,0.960784314,65,43,0.2037,-0.1016,3,0,#N/A
220,50,4.31372549,0.980392157,59,36,0.2421,0.0384,-6,0,#N/A
220,51,4.31372549,1,61,36,0.2577,0.0156,2,0,#N/A
220,52,4.31372549,1.019607843,66,34,0.32,0.0623,5,0,#N/A
220,53,4.31372549,1.039215686,39,37,0.0263,-0.2937,-27,0,#N/A
220,54,4.31372549,1.058823529,50,44,0.0638,0.0375,11,0,#N/A
220,55,4.31372549,1.078431373,58,41,0.1717,0.1079,8,0,#N/A
220,56,4.31372549,1.098039216,49,44,0.0538,-0.1179,-9,0,#N/A
220,57,4.31372549,1.117647059,36,52,-0.1818,-0.2356,-13,0,#N/A
220,58,4.31372549,1.137254902,33,56,-0.2584,-0.0766,-3,0,#N/A
220,59,4.31372549,1.156862745,32,58,-0.2889,-0.0305,-1,0,#N/A
220,60,4.31372549,1.176470588,28,65,-0.3978,-0.1089,-4,0,#N/A
220,61,4.31372549,1.196078431,21,68,-0.5281,-0.1303,-7,0,#N/A
220,62,4.31372549,1.215686275,31,72,-0.3981,0.13,10,0,#N/A
220,63,4.31372549,1.235294118,20,66,-0.5349,-0.1368,-11,0,#N/A
220,64,4.31372549,1.254901961,56,44,0.12,0.6549,36,1,0.12
220,65,4.31372549,1.274509804,47,51,-0.0408,-0.1608,-9,1,-0.0408
220,66,4.31372549,1.294117647,52,48,0.04,0.0808,5,1,0.04
220,67,4.31372549,1.31372549,27,67,-0.4255,-0.4655,-25,0,#N/A
220,68,4.31372549,1.333333333,30,74,-0.4231,0.0024,3,0,#N/A
220,69,4.31372549,1.352941176,38,67,-0.2762,0.1469,8,0,#N/A
220,70,4.31372549,1.37254902,31,62,-0.3333,-0.0571,-7,0,#N/A
220,71,4.31372549,1.392156863,40,54,-0.1489,0.1844,9,0,#N/A
220,72,4.31372549,1.411764706,43,61,-0.1731,-0.0242,3,0,#N/A
220,73,4.31372549,1.431372549,47,49,-0.0208,0.1523,4,0,#N/A
220,74,4.31372549,1.450980392,53,57,-0.0364,-0.0156,6,0,#N/A
220,75,4.31372549,1.470588235,49,49,0,0.0364,-4,0,#N/A
220,76,4.31372549,1.490196078,54,51,0.0286,0.0286,5,0,#N/A
220,77,4.31372549,1.509803922,55,44,0.1111,0.0825,1,0,#N/A
220,78,4.31372549,1.529411765,65,36,0.2871,0.176,10,0,#N/A
220,79,4.31372549,1.549019608,62,35,0.2784,-0.0087,-3,0,#N/A
220,80,4.31372549,1.568627451,70,31,0.3861,0.1077,8,0,#N/A
220,81,4.31372549,1.588235294,75,30,0.4286,0.0425,5,0,#N/A
220,82,4.31372549,1.607843137,79,12,0.7363,0.3077,4,0,#N/A
220,83,4.31372549,1.62745098,76,23,0.5354,-0.2009,-3,0,#N/A
220,84,4.31372549,1.647058824,87,24,0.5676,0.0322,11,0,#N/A
220,85,4.31372549,1.666666667,84,25,0.5413,-0.0263,-3,0,#N/A
220,86,4.31372549,1.68627451,89,24,0.5752,0.0339,5,0,#N/A
220,87,4.31372549,1.705882353,86,19,0.6381,0.0629,-3,0,#N/A
220,88,4.31372549,1.725490196,86,19,0.6381,0,0,0,#N/A
220,89,4.31372549,1.745098039,86,14,0.72,0.0819,0,0,#N/A
220,90,4.31372549,1.764705882,89,20,0.633,-0.087,3,0,#N/A
220,91,4.31372549,1.784313725,84,11,0.7684,0.1354,-5,0,#N/A
220,92,4.31372549,1.803921569,83,22,0.581,-0.1874,-1,0,#N/A
220,93,4.31372549,1.823529412,76,23,0.5354,-0.0456,-7,0,#N/A
220,94,4.31372549,1.843137255,83,22,0.581,0.0456,7,0,#N/A
220,95,4.31372549,1.862745098,79,18,0.6289,0.0479,-4,0,#N/A
220,96,4.31372549,1.882352941,78,23,0.5446,-0.0843,-1,0,#N/A
220,97,4.31372549,1.901960784,80,28,0.4815,-0.0631,2,0,#N/A
220,98,4.31372549,1.921568627,68,31,0.3737,-0.1078,-12,0,#N/A
220,99,4.31372549,1.941176471,63,29,0.3696,-0.0041,-5,0,#N/A
220,100,4.31372549,1.960784314,73,24,0.5052,0.1356,10,0,#N/A
220,101,4.31372549,1.980392157,70,31,0.3861,-0.1191,-3,0,#N/A
220,102,4.31372549,2,75,33,0.3889,0.0028,5,0,#N/A
220,103,4.31372549,2.019607843,66,30,0.375,-0.0139,-9,0,#N/A
220,104,4.31372549,2.039215686,63,21,0.5,0.125,-3,0,#N/A
220,105,4.31372549,2.058823529,61,34,0.2842,-0.2158,-2,0,#N/A
220,106,4.31372549,2.078431373,60,35,0.2632,-0.021,-1,0,#N/A
220,107,4.31372549,2.098039216,61,37,0.2449,-0.0183,1,0,#N/A
220,108,4.31372549,2.117647059,58,48,0.0943,-0.1506,-3,0,#N/A
220,109,4.31372549,2.137254902,51,43,0.0851,-0.0092,-7,0,#N/A
220,110,4.31372549,2.156862745,40,52,-0.1304,-0.2155,-11,0,#N/A
220,111,4.31372549,2.176470588,36,54,-0.2,-0.0696,-4,0,#N/A
220,112,4.31372549,2.196078431,38,60,-0.2245,-0.0245,2,0,#N/A
220,113,4.31372549,2.215686275,30,63,-0.3548,-0.1303,-8,0,#N/A
220,114,4.31372549,2.235294118,32,59,-0.2967,0.0581,2,0,#N/A
220,115,4.31372549,2.254901961,29,68,-0.4021,-0.1054,-3,0,#N/A
220,116,4.31372549,2.274509804,24,69,-0.4839,-0.0818,-5,0,#N/A
220,117,4.31372549,2.294117647,53,51,0.0192,0.5031,29,1,0.0192
220,118,4.31372549,2.31372549,49,56,-0.0667,-0.0859,-4,1,-0.0667
220,119,4.31372549,2.333333333,56,25,0.3827,0.4494,7,1,0.3827
220,120,4.31372549,2.352941176,37,61,-0.2449,-0.6276,-19,,#N/A
220,121,4.31372549,2.37254902,30,69,-0.3939,-0.149,-7,0,#N/A
220,122,4.31372549,2.392156863,34,67,-0.3267,0.0672,4,0,#N/A
220,123,4.31372549,2.411764706,35,60,-0.2632,0.0635,1,0,#N/A
220,124,4.31372549,2.431372549,38,66,-0.2692,-0.006,3,0,#N/A
220,125,4.31372549,2.450980392,35,59,-0.2553,0.0139,-3,0,#N/A
220,126,4.31372549,2.470588235,42,57,-0.1515,0.1038,7,0,#N/A
220,127,4.31372549,2.490196078,45,50,-0.0526,0.0989,3,0,#N/A
220,128,4.31372549,2.509803922,50,59,-0.0826,-0.03,5,0,#N/A
220,129,4.31372549,2.529411765,50,57,-0.0654,0.0172,0,0,#N/A
220,130,4.31372549,2.549019608,63,39,0.2353,0.3007,13,0,#N/A
220,131,4.31372549,2.568627451,60,32,0.3043,0.069,-3,0,#N/A
220,132,4.31372549,2.588235294,58,44,0.1373,-0.167,-2,0,#N/A
220,133,4.31372549,2.607843137,72,36,0.3333,0.196,14,0,#N/A
220,134,4.31372549,2.62745098,72,38,0.3091,-0.0242,0,0,#N/A
220,135,4.31372549,2.647058824,77,31,0.4259,0.1168,5,0,#N/A
220,136,4.31372549,2.666666667,71,36,0.3271,-0.0988,-6,0,#N/A
220,137,4.31372549,2.68627451,75,31,0.4151,0.088,4,0,#N/A
220,138,4.31372549,2.705882353,79,27,0.4906,0.0755,4,0,#N/A
220,139,4.31372549,2.725490196,89,16,0.6952,0.2046,10,0,#N/A
220,140,4.31372549,2.745098039,88,31,0.479,-0.2162,-1,0,#N/A
220,141,4.31372549,2.764705882,88,22,0.6,0.121,0,0,#N/A
220,142,4.31372549,2.784313725,81,30,0.4595,-0.1405,-7,0,#N/A
220,143,4.31372549,2.803921569,82,19,0.6238,0.1643,1,0,#N/A
220,144,4.31372549,2.823529412,87,21,0.6111,-0.0127,5,0,#N/A
220,145,4.31372549,2.843137255,88,18,0.6604,0.0493,1,0,#N/A
220,146,4.31372549,2.862745098,70,22,0.5217,-0.1387,-18,0,#N/A
220,147,4.31372549,2.882352941,85,25,0.5455,0.0238,15,0,#N/A
220,148,4.31372549,2.901960784,81,23,0.5577,0.0122,-4,0,#N/A
220,149,4.31372549,2.921568627,78,21,0.5758,0.0181,-3,0,#N/A
220,150,4.31372549,2.941176471,79,21,0.58,0.0042,1,0,#N/A
220,151,4.31372549,2.960784314,70,29,0.4141,-0.1659,-9,0,#N/A
220,152,4.31372549,2.980392157,75,29,0.4423,0.0282,5,0,#N/A
220,153,4.31372549,3,72,31,0.3981,-0.0442,-3,0,#N/A
220,154,4.31372549,3.019607843,82,22,0.5769,0.1788,10,0,#N/A
220,155,4.31372549,3.039215686,76,20,0.5833,0.0064,-6,0,#N/A
220,156,4.31372549,3.058823529,72,38,0.3091,-0.2742,-4,0,#N/A
220,157,4.31372549,3.078431373,72,29,0.4257,0.1166,0,0,#N/A
220,158,4.31372549,3.098039216,68,31,0.3737,-0.052,-4,0,#N/A
220,159,4.31372549,3.117647059,66,42,0.2222,-0.1515,-2,0,#N/A
220,160,4.31372549,3.137254902,64,38,0.2549,0.0327,-2,0,#N/A
220,161,4.31372549,3.156862745,50,45,0.0526,-0.2023,-14,0,#N/A
220,162,4.31372549,3.176470588,44,52,-0.0833,-0.1359,-6,0,#N/A
220,163,4.31372549,3.196078431,36,50,-0.1628,-0.0795,-8,0,#N/A
220,164,4.31372549,3.215686275,42,60,-0.1765,-0.0137,6,0,#N/A
220,165,4.31372549,3.235294118,40,51,-0.1209,0.0556,-2,0,#N/A
220,166,4.31372549,3.254901961,39,61,-0.22,-0.0991,-1,0,#N/A
220,167,4.31372549,3.274509804,35,60,-0.2632,-0.0432,-4,0,#N/A
220,168,4.31372549,3.294117647,32,60,-0.3043,-0.0411,-3,0,#N/A
220,169,4.31372549,3.31372549,31,65,-0.3542,-0.0499,-1,0,#N/A
220,170,4.31372549,3.333333333,24,67,-0.4725,-0.1183,-7,0,#N/A
220,171,4.31372549,3.352941176,57,54,0.027,0.4995,33,1,0.027
220,172,4.31372549,3.37254902,31,72,-0.3981,-0.4251,-26,0,#N/A
220,173,4.31372549,3.392156863,49,47,0.0208,0.4189,18,1,0.0208
220,174,4.31372549,3.411764706,37,69,-0.3019,-0.3227,-12,0,#N/A
220,175,4.31372549,3.431372549,33,66,-0.3333,-0.0314,-4,0,#N/A
220,176,4.31372549,3.450980392,33,67,-0.34,-0.0067,0,0,#N/A
220,177,4.31372549,3.470588235,38,61,-0.2323,0.1077,5,0,#N/A
220,178,4.31372549,3.490196078,41,61,-0.1961,0.0362,3,0,#N/A
220,179,4.31372549,3.509803922,46,64,-0.1636,0.0325,5,0,#N/A
220,180,4.31372549,3.529411765,41,53,-0.1277,0.0359,-5,0,#N/A
220,181,4.31372549,3.549019608,45,55,-0.1,0.0277,4,0,#N/A
220,182,4.31372549,3.568627451,51,56,-0.0467,0.0533,6,0,#N/A
220,183,4.31372549,3.588235294,50,49,0.0101,0.0568,-1,0,#N/A
220,184,4.31372549,3.607843137,62,41,0.2039,0.1938,12,0,#N/A
220,185,4.31372549,3.62745098,57,52,0.0459,-0.158,-5,0,#N/A
220,186,4.31372549,3.647058824,62,48,0.1273,0.0814,5,0,#N/A
220,187,4.31372549,3.666666667,67,34,0.3267,0.1994,5,0,#N/A
220,188,4.31372549,3.68627451,66,32,0.3469,0.0202,-1,0,#N/A
220,189,4.31372549,3.705882353,66,56,0.082,-0.2649,0,0,#N/A
220,190,4.31372549,3.725490196,79,30,0.4495,0.3675,13,0,#N/A
220,191,4.31372549,3.745098039,87,30,0.4872,0.0377,8,0,#N/A
220,192,4.31372549,3.764705882,79,31,0.4364,-0.0508,-8,0,#N/A
220,193,4.31372549,3.784313725,81,28,0.4862,0.0498,2,0,#N/A
220,194,4.31372549,3.803921569,81,25,0.5283,0.0421,0,0,#N/A
220,195,4.31372549,3.823529412,91,21,0.625,0.0967,10,0,#N/A
220,196,4.31372549,3.843137255,88,25,0.5575,-0.0675,-3,0,#N/A
220,197,4.31372549,3.862745098,77,16,0.6559,0.0984,-11,0,#N/A
220,198,4.31372549,3.882352941,87,21,0.6111,-0.0448,10,0,#N/A
220,199,4.31372549,3.901960784,82,29,0.4775,-0.1336,-5,0,#N/A
220,200,4.31372549,3.921568627,90,16,0.6981,0.2206,8,0,#N/A
220,201,4.31372549,3.941176471,88,16,0.6923,-0.0058,-2,0,#N/A
220,202,4.31372549,3.960784314,80,28,0.4815,-0.2108,-8,0,#N/A
220,203,4.31372549,3.980392157,80,31,0.4414,-0.0401,0,0,#N/A
220,204,4.31372549,4,78,32,0.4182,-0.0232,-2,0,#N/A
220,205,4.31372549,4.019607843,88,26,0.5439,0.1257,10,0,#N/A
220,206,4.31372549,4.039215686,79,27,0.4906,-0.0533,-9,0,#N/A
220,207,4.31372549,4.058823529,75,35,0.3636,-0.127,-4,0,#N/A
220,208,4.31372549,4.078431373,74,29,0.4369,0.0733,-1,0,#N/A
220,209,4.31372549,4.098039216,78,24,0.5294,0.0925,4,0,#N/A
220,210,4.31372549,4.117647059,76,25,0.505,-0.0244,-2,0,#N/A
220,211,4.31372549,4.137254902,65,27,0.413,-0.092,-11,0,#N/A
220,212,4.31372549,4.156862745,71,23,0.5106,0.0976,6,0,#N/A
220,213,4.31372549,4.176470588,70,29,0.4141,-0.0965,-1,0,#N/A
220,214,4.31372549,4.196078431,69,50,0.1597,-0.2544,-1,0,#N/A
220,215,4.31372549,4.215686275,64,40,0.2308,0.0711,-5,0,#N/A
220,216,4.31372549,4.235294118,54,35,0.2135,-0.0173,-10,0,#N/A
220,217,4.31372549,4.254901961,52,43,0.0947,-0.1188,-2,0,#N/A
220,218,4.31372549,4.274509804,53,42,0.1158,0.0211,1,0,#N/A
220,219,4.31372549,4.294117647,52,46,0.0612,-0.0546,-1,0,#N/A
220,220,4.31372549,4.31372549,40,50,-0.1111,-0.1723,-12,0,#N/A
220,221,4.31372549,4.333333333,36,59,-0.2421,-0.131,-4,0,#N/A
220,222,4.31372549,4.352941176,43,52,-0.0947,0.1474,7,0,#N/A
220,223,4.31372549,4.37254902,36,53,-0.191,-0.0963,-7,0,#N/A
220,224,4.31372549,4.392156863,33,58,-0.2747,-0.0837,-3,0,#N/A
220,225,4.31372549,4.411764706,59,41,0.18,0.4547,26,1,0.18
220,226,4.31372549,4.431372549,55,51,0.0377,-0.1423,-4,0,#N/A
220,227,4.31372549,4.450980392,49,47,0.0208,-0.0169,-6,0,#N/A
220,228,4.31372549,4.470588235,55,40,0.1579,0.1371,6,1,0.1579
220,229,4.31372549,4.490196078,29,64,-0.3763,-0.5342,-26,0,#N/A
220,230,4.31372549,4.509803922,33,67,-0.34,0.0363,4,0,#N/A
220,231,4.31372549,4.529411765,26,59,-0.3882,-0.0482,-7,0,#N/A
220,232,4.31372549,4.549019608,44,56,-0.12,0.2682,18,0,#N/A
220,233,4.31372549,4.568627451,33,61,-0.2979,-0.1779,-11,0,#N/A
220,234,4.31372549,4.588235294,41,67,-0.2407,0.0572,8,0,#N/A
220,235,4.31372549,4.607843137,41,57,-0.1633,0.0774,0,0,#N/A
220,236,4.31372549,4.62745098,45,58,-0.1262,0.0371,4,0,#N/A
220,237,4.31372549,4.647058824,42,58,-0.16,-0.0338,-3,0,#N/A
220,238,4.31372549,4.666666667,40,56,-0.1667,-0.0067,-2,0,#N/A
220,239,4.31372549,4.68627451,41,63,-0.2115,-0.0448,1,0,#N/A
220,240,4.31372549,4.705882353,42,54,-0.125,0.0865,1,0,#N/A
220,241,4.31372549,4.725490196,37,61,-0.2449,-0.1199,-5,0,#N/A
220,242,4.31372549,4.745098039,43,51,-0.0851,0.1598,6,0,#N/A
220,243,4.31372549,4.764705882,43,59,-0.1569,-0.0718,0,0,#N/A
220,244,4.31372549,4.784313725,46,52,-0.0612,0.0957,3,0,#N/A
220,245,4.31372549,4.803921569,41,60,-0.1881,-0.1269,-5,0,#N/A
220,246,4.31372549,4.823529412,51,60,-0.0811,0.107,10,0,#N/A
220,247,4.31372549,4.843137255,46,60,-0.1321,-0.051,-5,0,#N/A
220,248,4.31372549,4.862745098,44,58,-0.1373,-0.0052,-2,0,#N/A
220,249,4.31372549,4.882352941,49,63,-0.125,0.0123,5,0,#N/A
220,250,4.31372549,4.901960784,41,56,-0.1546,-0.0296,-8,0,#N/A
220,251,4.31372549,4.921568627,42,49,-0.0769,0.0777,1,0,#N/A
220,252,4.31372549,4.941176471,47,61,-0.1296,-0.0527,5,0,#N/A
220,253,4.31372549,4.960784314,51,54,-0.0286,0.101,4,0,#N/A
220,254,4.31372549,4.980392157,47,32,0.1899,0.2185,-4,0,#N/A
221,0,4.333333333,0,15,85,-0.7,-0.8899,-32,0,#N/A
221,1,4.333333333,0.019607843,10,90,-0.8,-0.1,-5,0,#N/A
221,2,4.333333333,0.039215686,9,89,-0.8163,-0.0163,-1,0,#N/A
221,3,4.333333333,0.058823529,3,82,-0.9294,-0.1131,-6,0,#N/A
221,4,4.333333333,0.078431373,5,86,-0.8901,0.0393,2,0,#N/A
221,5,4.333333333,0.098039216,12,93,-0.7714,0.1187,7,0,#N/A
221,6,4.333333333,0.117647059,4,93,-0.9175,-0.1461,-8,0,#N/A
221,7,4.333333333,0.137254902,4,83,-0.908,0.0095,0,0,#N/A
221,8,4.333333333,0.156862745,11,88,-0.7778,0.1302,7,0,#N/A
221,9,4.333333333,0.176470588,2,86,-0.9545,-0.1767,-9,0,#N/A
221,10,4.333333333,0.196078431,0,84,-1,-0.0455,-2,0,#N/A
221,11,4.333333333,0.215686275,3,81,-0.9286,0.0714,3,0,#N/A
221,12,4.333333333,0.235294118,5,75,-0.875,0.0536,2,0,#N/A
221,13,4.333333333,0.254901961,15,63,-0.6154,0.2596,10,0,#N/A
221,14,4.333333333,0.274509804,41,21,0.3226,0.938,26,0,#N/A
221,15,4.333333333,0.294117647,41,11,0.5769,0.2543,0,1,0.5769
221,16,4.333333333,0.31372549,56,9,0.7231,0.1462,15,1,0.7231
221,17,4.333333333,0.333333333,49,19,0.4412,-0.2819,-7,1,0.4412
221,18,4.333333333,0.352941176,56,10,0.697,0.2558,7,1,0.697
221,19,4.333333333,0.37254902,52,12,0.625,-0.072,-4,1,0.625
221,20,4.333333333,0.392156863,48,14,0.5484,-0.0766,-4,1,0.5484
221,21,4.333333333,0.411764706,50,11,0.6393,0.0909,2,1,0.6393
221,22,4.333333333,0.431372549,46,21,0.3731,-0.2662,-4,0,#N/A
221,23,4.333333333,0.450980392,46,44,0.0222,-0.3509,0,0,#N/A
221,24,4.333333333,0.470588235,39,51,-0.1333,-0.1555,-7,0,#N/A
221,25,4.333333333,0.490196078,31,51,-0.2439,-0.1106,-8,0,#N/A
221,26,4.333333333,0.509803922,36,57,-0.2258,0.0181,5,0,#N/A
221,27,4.333333333,0.529411765,46,49,-0.0316,0.1942,10,0,#N/A
221,28,4.333333333,0.549019608,42,48,-0.0667,-0.0351,-4,0,#N/A
221,29,4.333333333,0.568627451,54,48,0.0588,0.1255,12,0,#N/A
221,30,4.333333333,0.588235294,61,39,0.22,0.1612,7,0,#N/A
221,31,4.333333333,0.607843137,59,33,0.2826,0.0626,-2,0,#N/A
221,32,4.333333333,0.62745098,63,45,0.1667,-0.1159,4,0,#N/A
221,33,4.333333333,0.647058824,61,38,0.2323,0.0656,-2,0,#N/A
221,34,4.333333333,0.666666667,68,39,0.271,0.0387,7,0,#N/A
221,35,4.333333333,0.68627451,65,37,0.2745,0.0035,-3,0,#N/A
221,36,4.333333333,0.705882353,71,35,0.3396,0.0651,6,0,#N/A
221,37,4.333333333,0.725490196,70,24,0.4894,0.1498,-1,0,#N/A
221,38,4.333333333,0.745098039,70,25,0.4737,-0.0157,0,0,#N/A
221,39,4.333333333,0.764705882,74,33,0.3832,-0.0905,4,0,#N/A
221,40,4.333333333,0.784313725,78,26,0.5,0.1168,4,0,#N/A
221,41,4.333333333,0.803921569,80,30,0.4545,-0.0455,2,0,#N/A
221,42,4.333333333,0.823529412,79,36,0.3739,-0.0806,-1,0,#N/A
221,43,4.333333333,0.843137255,70,35,0.3333,-0.0406,-9,0,#N/A
221,44,4.333333333,0.862745098,73,35,0.3519,0.0186,3,0,#N/A
221,45,4.333333333,0.882352941,71,36,0.3271,-0.0248,-2,0,#N/A
221,46,4.333333333,0.901960784,60,45,0.1429,-0.1842,-11,0,#N/A
221,47,4.333333333,0.921568627,66,33,0.3333,0.1904,6,0,#N/A
221,48,4.333333333,0.941176471,59,48,0.1028,-0.2305,-7,0,#N/A
221,49,4.333333333,0.960784314,53,42,0.1158,0.013,-6,0,#N/A
221,50,4.333333333,0.980392157,52,48,0.04,-0.0758,-1,0,#N/A
221,51,4.333333333,1,55,52,0.028,-0.012,3,0,#N/A
221,52,4.333333333,1.019607843,47,59,-0.1132,-0.1412,-8,0,#N/A
221,53,4.333333333,1.039215686,44,61,-0.1619,-0.0487,-3,0,#N/A
221,54,4.333333333,1.058823529,42,65,-0.215,-0.0531,-2,0,#N/A
221,55,4.333333333,1.078431373,33,67,-0.34,-0.125,-9,0,#N/A
221,56,4.333333333,1.098039216,30,72,-0.4118,-0.0718,-3,0,#N/A
221,57,4.333333333,1.117647059,22,70,-0.5217,-0.1099,-8,0,#N/A
221,58,4.333333333,1.137254902,19,75,-0.5957,-0.074,-3,0,#N/A
221,59,4.333333333,1.156862745,22,71,-0.5269,0.0688,3,0,#N/A
221,60,4.333333333,1.176470588,15,87,-0.7059,-0.179,-7,0,#N/A
221,61,4.333333333,1.196078431,16,83,-0.6768,0.0291,1,0,#N/A
221,62,4.333333333,1.215686275,12,86,-0.7551,-0.0783,-4,0,#N/A
221,63,4.333333333,1.235294118,4,84,-0.9091,-0.154,-8,0,#N/A
221,64,4.333333333,1.254901961,3,91,-0.9362,-0.0271,-1,0,#N/A
221,65,4.333333333,1.274509804,3,83,-0.9302,0.006,0,0,#N/A
221,66,4.333333333,1.294117647,0,88,-1,-0.0698,-3,0,#N/A
221,67,4.333333333,1.31372549,1,92,-0.9785,0.0215,1,0,#N/A
221,68,4.333333333,1.333333333,1,77,-0.9744,0.0041,0,0,#N/A
221,69,4.333333333,1.352941176,6,83,-0.8652,0.1092,5,0,#N/A
221,70,4.333333333,1.37254902,1,73,-0.973,-0.1078,-5,0,#N/A
221,71,4.333333333,1.392156863,59,30,0.3258,1.2988,58,0,#N/A
221,72,4.333333333,1.411764706,41,30,0.1549,-0.1709,-18,0,#N/A
221,73,4.333333333,1.431372549,48,0,1,0.8451,7,1,1
221,74,4.333333333,1.450980392,51,13,0.5938,-0.4062,3,1,0.5938
221,75,4.333333333,1.470588235,52,9,0.7049,0.1111,1,1,0.7049
221,76,4.333333333,1.490196078,52,16,0.5294,-0.1755,0,1,0.5294
221,77,4.333333333,1.509803922,44,21,0.3538,-0.1756,-8,0,#N/A
221,78,4.333333333,1.529411765,42,22,0.3125,-0.0413,-2,0,#N/A
221,79,4.333333333,1.549019608,38,50,-0.1364,-0.4489,-4,0,#N/A
221,80,4.333333333,1.568627451,42,53,-0.1158,0.0206,4,0,#N/A
221,81,4.333333333,1.588235294,40,56,-0.1667,-0.0509,-2,0,#N/A
